Year,State,Award Amount
2015,LA,558345
2015,LA,181293
2015,LA,576741
2015,LA,46316
2015,LA,138823
2015,LA,118007
2015,LA,506797
2015,LA,855554
2015,LA,622428
2015,LA,310341
2015,LA,339069
2015,LA,79086
2015,LA,259597
2015,LA,272049
2015,LA,106244
2015,LA,143536
2015,LA,283925
2015,LA,167696
2015,LA,238460
2015,LA,154408
2015,LA,93393
2015,LA,250624
2015,LA,683949
2015,LA,365800
2015,LA,133948
2015,LA,193295
2015,LA,34775
2015,LA,444018
2015,LA,130559
2015,LA,37825
2015,LA,62101
2015,LA,369255
2015,LA,32622
2015,LA,81223
2015,LA,115513
2015,LA,59037
2015,LA,101108
2015,LA,130033
2015,LA,55836
2015,LA,98907
2015,LA,30035
2015,LA,158768
2015,LA,171948
2015,LA,602987
2015,LA,110394
2015,LA,203766
2015,LA,17439
2015,LA,133217
2015,LA,196671
2015,LA,1054920
2015,LA,240000
2015,LA,88811
2015,LA,45188
2015,LA,43193
2015,LA,198311
2015,LA,336071
2015,LA,116488
2015,LA,167377
2015,LA,373125
2015,LA,623145
2015,LA,160133
2015,LA,24549
2015,LA,107656
2015,LA,74246
2015,LA,51672
2015,LA,87928
2015,LA,265653
2015,LA,105667
2015,LA,163083
2015,LA,140228
2016,LA,80718
2016,LA,172902
2016,LA,293884
2016,LA,393682
2016,LA,119642
2016,LA,132342
2016,LA,71785
2016,LA,414238
2016,LA,177359
2016,LA,2867265
2016,LA,23463
2016,LA,43616
2016,LA,64626
2016,LA,64874
2016,LA,94629
2016,LA,107179
2016,LA,147687
2016,LA,192859
2016,LA,209534
2016,LA,262197
2016,LA,1068461
2016,LA,2550866
2016,LA,51913
2016,LA,70545
2016,LA,695672
2016,LA,482350
2016,LA,182144
2016,LA,75400
2016,LA,82925
2016,LA,96789
2016,LA,98460
2016,LA,129198
2016,LA,166894
2016,LA,230318
2016,LA,50229
2016,LA,108464
2016,LA,139549
2016,LA,175188
2016,LA,340962
2016,LA,21146
2016,LA,59353
2016,LA,91666
2016,LA,197489
2016,LA,28325
2016,LA,107311
2016,LA,289335
2016,LA,328237
2016,LA,510000
2016,LA,82153
2016,LA,233448
2016,LA,210178
2016,LA,64760
2016,LA,129765
2016,LA,152834
2016,LA,81506
2016,LA,65600
2016,LA,113140
2016,LA,127585
2016,LA,131666
2016,LA,840989
2016,LA,216641
2016,LA,289050
2016,LA,2445970
2016,LA,275504
2016,LA,217959
2016,LA,1145332
2016,LA,443910
2016,LA,1248182
2016,LA,456447
2016,LA,625706
2016,LA,234912
2016,LA,19892244
2016,LA,2315707
2016,LA,6861210
2016,LA,1350470
2016,LA,3000000
2016,LA,31585
2016,LA,354555
2016,LA,590924
2016,LA,11525949
2016,LA,1249823
2016,LA,636561
2016,LA,244796
2016,LA,187389
2016,LA,79024
2016,LA,11286953
2016,LA,589644
2016,LA,1019132
2016,LA,1964846
2016,LA,3852045
2016,LA,47180
2016,LA,50952
2016,LA,66754
2016,LA,179582
2016,LA,131045
2016,LA,58542
2016,LA,180400
2016,LA,222160
2016,LA,51393
2016,LA,93963
2016,LA,162465
2016,LA,215236
2016,LA,1589313
2016,LA,140060
2016,LA,661720
2016,LA,166550
2016,LA,238291
2016,LA,149877
2016,LA,899361
2016,LA,121404
2016,LA,110693
2016,LA,157749
2016,LA,162911
2016,LA,181905
2016,LA,227011
2016,LA,132378
2016,LA,34775
2016,LA,46316
2016,LA,59037
2016,LA,79086
2016,LA,93393
2016,LA,106244
2016,LA,118007
2016,LA,122258
2016,LA,130559
2016,LA,133948
2016,LA,138823
2016,LA,143536
2016,LA,153338
2016,LA,154408
2016,LA,158768
2016,LA,167696
2016,LA,171948
2016,LA,181293
2016,LA,184628
2016,LA,193295
2016,LA,210112
2016,LA,213738
2016,LA,217134
2016,LA,238460
2016,LA,250624
2016,LA,259597
2016,LA,272049
2016,LA,283925
2016,LA,298472
2016,LA,310341
2016,LA,339069
2016,LA,365800
2016,LA,444018
2016,LA,446552
2016,LA,446552
2016,LA,506797
2016,LA,535862
2016,LA,558345
2016,LA,576741
2016,LA,602987
2016,LA,622428
2016,LA,683949
2016,LA,805444
2016,LA,2370112
2016,LA,110394
2016,LA,133217
2016,LA,196671
2016,LA,203766
2016,LA,1054920
2016,LA,43193
2016,LA,45188
2016,LA,88811
2016,LA,111257
2016,LA,116488
2016,LA,167377
2016,LA,198311
2016,LA,240000
2016,LA,336071
2016,LA,33770
2016,LA,160133
2016,LA,24549
2016,LA,373125
2016,LA,623145
2016,LA,51672
2016,LA,74246
2016,LA,87928
2016,LA,105667
2016,LA,107656
2016,LA,140228
2016,LA,163083
2016,LA,265653
2017,LA,94503
2017,LA,472081
2017,LA,293884
2017,LA,80718
2017,LA,144327
2017,LA,152984
2017,LA,96684
2017,LA,72176
2017,LA,408116
2017,LA,174516
2017,LA,2847430
2017,LA,258133
2017,LA,201043
2017,LA,1035796
2017,LA,2575232
2017,LA,733928
2017,LA,453526
2017,LA,182144
2017,LA,100013
2017,LA,180696
2017,LA,127354
2017,LA,50229
2017,LA,139549
2017,LA,333474
2017,LA,283652
2017,LA,35000
2017,LA,96394
2017,LA,20776
2017,LA,169258
2017,LA,59353
2017,LA,367729
2017,LA,531439
2017,LA,340193
2017,LA,82153
2017,LA,235774
2017,LA,299214
2017,LA,220305
2017,LA,129765
2017,LA,64760
2017,LA,152834
2017,LA,81506
2017,LA,222613
2017,LA,211995
2017,LA,96202
2017,LA,70499
2017,LA,113135
2017,LA,127585
2017,LA,131666
2017,LA,851502
2017,LA,226102
2017,LA,284713
2017,LA,2417792
2017,LA,275504
2017,LA,220204
2017,LA,1118699
2017,LA,415371
2017,LA,1260323
2017,LA,446868
2017,LA,614404
2017,LA,243238
2017,LA,19678475
2017,LA,2298246
2017,LA,672241
2017,LA,6897534
2017,LA,1538818
2017,LA,3000000
2017,LA,31585
2017,LA,426282
2017,LA,605360
2017,LA,64874
2017,LA,43928
2017,LA,194379
2017,LA,11630421
2017,LA,239592
2017,LA,147687
2017,LA,1263119
2017,LA,629364
2017,LA,234095
2017,LA,188793
2017,LA,79149
2017,LA,11242932
2017,LA,593220
2017,LA,1016136
2017,LA,1938021
2017,LA,3888841
2017,LA,47180
2017,LA,64975
2017,LA,135144
2017,LA,50952
2017,LA,23905
2017,LA,131773
2017,LA,96448
2017,LA,58542
2017,LA,181005
2017,LA,52692
2017,LA,165508
2017,LA,215236
2017,LA,1653918
2017,LA,143082
2017,LA,650312
2017,LA,155360
2017,LA,239899
2017,LA,149877
2017,LA,980322
2017,LA,122076
2017,LA,108499
2017,LA,83665
2017,LA,137654
2017,LA,228283
2017,LA,168323
2017,LA,111233
2017,LA,160785
2017,LA,182361
2017,LA,642982
2017,LA,74390
2017,LA,134401
2017,LA,334821
2017,LA,236342
2017,LA,298472
2017,LA,463646
2017,LA,194915
2017,LA,140011
2017,LA,750245
2017,LA,370324
2017,LA,551651
2017,LA,181293
2017,LA,46316
2017,LA,123770
2017,LA,442853
2017,LA,446552
2017,LA,153338
2017,LA,1170241
2017,LA,444018
2017,LA,283925
2017,LA,134020
2017,LA,184628
2017,LA,171948
2017,LA,310341
2017,LA,2393632
2017,LA,566741
2017,LA,1014027
2017,LA,211444
2017,LA,258072
2017,LA,130559
2017,LA,158768
2017,LA,144772
2017,LA,215130
2017,LA,217134
2017,LA,602987
2017,LA,106712
2017,LA,118007
2017,LA,250624
2017,LA,683757
2017,LA,155608
2017,LA,134564
2017,LA,64626
2017,LA,198822
2017,LA,203766
2017,LA,1050787
2017,LA,200114
2017,LA,112023
2017,LA,89427
2017,LA,338559
2017,LA,241465
2017,LA,45188
2017,LA,168185
2017,LA,117286
2017,LA,43507
2017,LA,162631
2017,LA,36194
2017,LA,648828
2017,LA,389708
2017,LA,26199
2017,LA,163083
2017,LA,53899
2017,LA,147632
2017,LA,90189
2017,LA,111312
2017,LA,74246
2017,LA,265653
2017,LA,109752
2018,LA,312707
2018,LA,502978
2018,LA,314699
2018,LA,99204
2018,LA,76211
2018,LA,434250
2018,LA,236270
2018,LA,3145425
2018,LA,256333
2018,LA,1457679
2018,LA,2577040
2018,LA,709688
2018,LA,494300
2018,LA,182144
2018,LA,105555
2018,LA,184344
2018,LA,129586
2018,LA,186623
2018,LA,102533
2018,LA,484932
2018,LA,330871
2018,LA,59353
2018,LA,165873
2018,LA,93082
2018,LA,35000
2018,LA,21507
2018,LA,367729
2018,LA,340193
2018,LA,531439
2018,LA,299214
2018,LA,226702
2018,LA,221853
2018,LA,64760
2018,LA,137673
2018,LA,227171
2018,LA,81506
2018,LA,230089
2018,LA,231470
2018,LA,220780
2018,LA,101742
2018,LA,127585
2018,LA,70499
2018,LA,117777
2018,LA,131666
2018,LA,925546
2018,LA,144828
2018,LA,326671
2018,LA,2579006
2018,LA,230436
2018,LA,217656
2018,LA,1572130
2018,LA,456196
2018,LA,1389732
2018,LA,636789
2018,LA,661553
2018,LA,356716
2018,LA,21638489
2018,LA,2300920
2018,LA,10369418
2018,LA,1743146
2018,LA,3068829
2018,LA,12001401
2018,LA,316770
2018,LA,147687
2018,LA,45043
2018,LA,199807
2018,LA,64874
2018,LA,872603
2018,LA,488177
2018,LA,1306907
2018,LA,693072
2018,LA,316046
2018,LA,192537
2018,LA,79780
2018,LA,12434552
2018,LA,603726
2018,LA,1012117
2018,LA,2741764
2018,LA,3891572
2018,LA,74249
2018,LA,96556
2018,LA,48278
2018,LA,63986
2018,LA,240323
2018,LA,95650
2018,LA,25483
2018,LA,136917
2018,LA,98656
2018,LA,60306
2018,LA,181005
2018,LA,218864
2018,LA,108954
2018,LA,1808647
2018,LA,148890
2018,LA,913592
2018,LA,188474
2018,LA,247699
2018,LA,100000
2018,LA,1131706
2018,LA,124764
2018,LA,129843
2018,LA,113323
2018,LA,86307
2018,LA,137654
2018,LA,236203
2018,LA,114833
2018,LA,158673
2018,LA,181595
2018,LA,189249
2018,LA,667726
2018,LA,77810
2018,LA,297588
2018,LA,155440
2018,LA,239817
2018,LA,698361
2018,LA,249686
2018,LA,375976
2018,LA,118007
2018,LA,513239
2018,LA,342421
2018,LA,767285
2018,LA,456831
2018,LA,109352
2018,LA,602987
2018,LA,480735
2018,LA,1312815
2018,LA,444018
2018,LA,171948
2018,LA,158768
2018,LA,184628
2018,LA,144103
2018,LA,200495
2018,LA,455849
2018,LA,140675
2018,LA,2465632
2018,LA,217060
2018,LA,732520
2018,LA,290349
2018,LA,130559
2018,LA,153338
2018,LA,1043367
2018,LA,209134
2018,LA,298472
2018,LA,263274
2018,LA,221070
2018,LA,1035747
2018,LA,555732
2018,LA,572436
2018,LA,1065065
2018,LA,80000
2018,LA,139372
2018,LA,64626
2018,LA,206501
2018,LA,1074855
2018,LA,605532
2018,LA,172266
2018,LA,121316
2018,LA,45093
2018,LA,92538
2018,LA,248866
2018,LA,115894
2018,LA,389708
2018,LA,648828
2018,LA,27090
2018,LA,161814
2018,LA,163083
2018,LA,255150
2018,LA,140132
2018,LA,278421
2018,LA,90742
2019,LA,312707
2019,LA,502978
2019,LA,315719
2019,LA,98952
2019,LA,82925
2019,LA,422519
2019,LA,213841
2019,LA,3154737
2019,LA,266896
2019,LA,1303449
2019,LA,2565701
2019,LA,496775
2019,LA,182144
2019,LA,185568
2019,LA,130378
2019,LA,186623
2019,LA,102533
2019,LA,484931
2019,LA,330871
2019,LA,59353
2019,LA,165873
2019,LA,35000
2019,LA,21272
2019,LA,585901
2019,LA,367729
2019,LA,340193
2019,LA,531439
2019,LA,299214
2019,LA,228118
2019,LA,241609
2019,LA,240169
2019,LA,240110
2019,LA,64760
2019,LA,137673
2019,LA,227171
2019,LA,81506
2019,LA,227494
2019,LA,105977
2019,LA,127585
2019,LA,70499
2019,LA,116650
2019,LA,131666
2019,LA,961846
2019,LA,279367
2019,LA,709688
2019,LA,232584
2019,LA,2495382
2019,LA,218834
2019,LA,1437886
2019,LA,452071
2019,LA,1399746
2019,LA,568848
2019,LA,651664
2019,LA,330289
2019,LA,21844814
2019,LA,2387677
2019,LA,9346837
2019,LA,1969254
2019,LA,3000000
2019,LA,12213693
2019,LA,316770
2019,LA,147687
2019,LA,203955
2019,LA,878999
2019,LA,674942
2019,LA,536405
2019,LA,1318331
2019,LA,708785
2019,LA,297074
2019,LA,193785
2019,LA,80177
2019,LA,82692
2019,LA,119944
2019,LA,49144
2019,LA,10809316
2019,LA,1055099
2019,LA,2480930
2019,LA,3874449
2019,LA,240323
2019,LA,95650
2019,LA,114330
2019,LA,72856
2019,LA,26684
2019,LA,140848
2019,LA,97168
2019,LA,60000
2019,LA,117043
2019,LA,88326
2019,LA,137654
2019,LA,181005
2019,LA,109890
2019,LA,1863005
2019,LA,153468
2019,LA,882109
2019,LA,180733
2019,LA,253855
2019,LA,100000
2019,LA,126228
2019,LA,1133222
2019,LA,196411
2019,LA,242203
2019,LA,117593
2019,LA,161181
2019,LA,178583
2019,LA,194481
2019,LA,575411
2019,LA,82310
2019,LA,311988
2019,LA,148632
2019,LA,467459
2019,LA,163083
2019,LA,431952
2019,LA,188664
2019,LA,271869
2019,LA,92500
2019,LA,94205
2019,LA,153124
2019,LA,241010
2019,LA,703569
2019,LA,251678
2019,LA,381196
2019,LA,515992
2019,LA,345031
2019,LA,773249
2019,LA,459603
2019,LA,110600
2019,LA,602987
2019,LA,483960
2019,LA,1323065
2019,LA,444018
2019,LA,128961
2019,LA,119076
2019,LA,184628
2019,LA,146347
2019,LA,203555
2019,LA,462461
2019,LA,142895
2019,LA,2505472
2019,LA,743944
2019,LA,292555
2019,LA,130559
2019,LA,141749
2019,LA,1059519
2019,LA,209134
2019,LA,298472
2019,LA,265962
2019,LA,224070
2019,LA,1043456
2019,LA,581472
2019,LA,1078697
2019,LA,80000
2019,LA,620052
2019,LA,997282
2019,LA,526633
2019,LA,176257
2019,LA,796621
2019,LA,109791
2019,LA,143046
2019,LA,64626
2019,LA,212370
2019,LA,188904
2019,LA,130488
2019,LA,389708
2019,LA,448828
2019,LA,200000
2019,LA,1083118
2019,LA,917877
2019,LA,46092
2019,LA,94498
2019,LA,253529
2019,LA,118332
2019,LA,123520
2019,LA,213769
2020,LA,248812
2020,LA,296948
2020,LA,422981
2020,LA,255651
2020,LA,2018024
2020,LA,3284286
2020,LA,1932038
2020,LA,277199
2020,LA,955859
2020,LA,1654617
2020,LA,1446021
2020,LA,2542851
2020,LA,370057
2020,LA,500566
2020,LA,539061
2020,LA,317112
2020,LA,696525
2020,LA,959835
2020,LA,564639
2020,LA,318328
2020,LA,1539468
2020,LA,2181623
2020,LA,2616954
2020,LA,756079
2020,LA,219263
2020,LA,1593050
2020,LA,1593256
2020,LA,287193
2020,LA,434252
2020,LA,488201
2020,LA,1449912
2020,LA,1392777
2020,LA,852935
2020,LA,625351
2020,LA,671498
2020,LA,610439
2020,LA,394989
2020,LA,367376
2020,LA,18401828
2020,LA,12490648
2020,LA,22881887
2020,LA,13443720
2020,LA,2496383
2020,LA,8608217
2020,LA,12026377
2020,LA,10357108
2020,LA,2218142
2020,LA,322803
2020,LA,3609159
2020,LA,741777
2020,LA,436363
2020,LA,383763
2020,LA,320376
2020,LA,3442184
2020,LA,7667342
2020,LA,12098639
2020,LA,3818324
2020,LA,1107314
2020,LA,4594009
2020,LA,2669305
2020,LA,558821
2020,LA,3839944
2020,LA,1147831
2020,LA,1369767
2020,LA,1951280
2020,LA,564476
2020,LA,163698
2020,LA,1055184
2020,LA,994456
2020,LA,104599
2020,LA,183427
2020,LA,177808
2020,LA,1195358
2020,LA,703190
2020,LA,927463
2020,LA,156102
2020,LA,100436
2020,LA,91827
2020,LA,88832
2003,MA,250000
2003,MA,1577000
2003,MA,576000
2003,MA,772797
2003,MA,434000
2003,MA,24669000
2003,MA,854000
2003,MA,8751326
2003,MA,2477000
2003,MA,1742000
2003,MA,858328
2003,MA,1937000
2003,MA,3878000
2003,MA,132000
2003,MA,1180327
2003,MA,1585000
2003,MA,3671000
2003,MA,125000
2003,MA,1276927
2003,MA,1447000
2003,MA,698335
2003,MA,659000
2003,MA,957000
2003,MA,1267000
2003,MA,1669000
2003,MA,1252777
2003,MA,2077000
2003,MA,80000
2003,MA,1148127
2003,MA,631000
2003,MA,2831000
2003,MA,98000
2003,MA,1222590
2003,MA,3058000
2003,MA,110000
2003,MA,1119952
2003,MA,1876000
2003,MA,2787303
2003,MA,39755000
2003,MA,2168000
2003,MA,17070000
2003,MA,1119000
2003,MA,2146000
2003,MA,75000
2003,MA,3644000
2003,MA,131000
2003,MA,1379564
2003,MA,2736000
2003,MA,91000
2003,MA,1690494
2003,MA,908000
2003,MA,2332479
2003,MA,1809000
2003,MA,488000
2003,MA,2561000
2003,MA,86000
2003,MA,825122
2003,MA,1401000
2003,MA,3497000
2003,MA,125000
2003,MA,988134
2003,MA,5082000
2003,MA,178000
2003,MA,1873631
2003,MA,444000
2003,MA,1030000
2003,MA,1283000
2003,MA,551000
2003,MA,955000
2003,MA,5730000
2003,MA,200000
2003,MA,2062805
2003,MA,180000
2004,MA,1558000
2004,MA,565000
2004,MA,766125
2004,MA,425000
2004,MA,24265000
2004,MA,902342
2004,MA,8743255
2004,MA,1829000
2004,MA,1723000
2004,MA,853367
2004,MA,1918000
2004,MA,3817000
2004,MA,141856
2004,MA,1180274
2004,MA,659000
2004,MA,1561000
2004,MA,3603000
2004,MA,134284
2004,MA,1273533
2004,MA,1414000
2004,MA,695931
2004,MA,645000
2004,MA,942000
2004,MA,1253000
2004,MA,1636000
2004,MA,1245455
2004,MA,1137716
2004,MA,2046000
2004,MA,1143171
2004,MA,618000
2004,MA,2815000
2004,MA,103556
2004,MA,1215372
2004,MA,3007000
2004,MA,111860
2004,MA,1114091
2004,MA,1857000
2004,MA,2903053
2004,MA,40549737
2004,MA,2521345
2004,MA,15916041
2004,MA,525000
2004,MA,2126000
2004,MA,3585000
2004,MA,133295
2004,MA,1377822
2004,MA,2700000
2004,MA,100081
2004,MA,1689687
2004,MA,898000
2004,MA,2320437
2004,MA,1793000
2004,MA,478000
2004,MA,2513000
2004,MA,93680
2004,MA,824287
2004,MA,1352000
2004,MA,3450000
2004,MA,127918
2004,MA,986737
2004,MA,5007000
2004,MA,185896
2004,MA,1864171
2004,MA,461000
2004,MA,1022000
2004,MA,955651
2004,MA,1280000
2004,MA,539000
2004,MA,940000
2004,MA,5607000
2004,MA,209600
2004,MA,2060717
2004,MA,369000
2004,MA,175000
2005,MA,455814
2005,MA,329091
2005,MA,41269
2005,MA,365725
2005,MA,106146
2005,MA,403204
2005,MA,316980
2005,MA,645278
2005,MA,111671
2005,MA,458655
2005,MA,212524
2005,MA,464798
2005,MA,219008
2005,MA,107514
2005,MA,317045
2005,MA,169119
2005,MA,101302
2005,MA,88800
2005,MA,104370
2005,MA,101568
2005,MA,135360
2005,MA,189504
2005,MA,297792
2005,MA,290677
2005,MA,75000
2005,MA,202227
2005,MA,186186
2005,MA,80730
2005,MA,150794
2005,MA,263122
2005,MA,159334
2005,MA,193533
2005,MA,14073
2005,MA,233872
2005,MA,207540
2005,MA,41450
2005,MA,690708
2005,MA,49068
2005,MA,42169
2005,MA,239507
2005,MA,75480
2005,MA,93371
2005,MA,283250
2005,MA,132636
2005,MA,359140
2005,MA,185112
2005,MA,42000
2005,MA,203040
2005,MA,83125
2005,MA,277848
2005,MA,533064
2005,MA,632268
2005,MA,812496
2005,MA,660772
2005,MA,195237
2005,MA,195004
2005,MA,478655
2005,MA,1049999
2005,MA,57355
2005,MA,918583
2005,MA,509284
2005,MA,147360
2005,MA,128918
2005,MA,441336
2005,MA,132290
2005,MA,48190
2005,MA,41200
2005,MA,136492
2005,MA,375866
2005,MA,59048
2005,MA,265079
2005,MA,293652
2005,MA,67542
2005,MA,80665
2005,MA,10621
2005,MA,138734
2005,MA,24937
2005,MA,91584
2005,MA,304500
2005,MA,189283
2005,MA,230784
2005,MA,96640
2005,MA,152854
2005,MA,42341
2005,MA,44397
2005,MA,70718
2005,MA,70245
2005,MA,420939
2005,MA,44200
2005,MA,186480
2005,MA,136816
2005,MA,165002
2005,MA,104999
2005,MA,70797
2005,MA,214091
2005,MA,120666
2005,MA,246979
2005,MA,12616
2005,MA,97384
2005,MA,65661
2005,MA,117667
2005,MA,126690
2005,MA,262500
2005,MA,216474
2005,MA,363930
2005,MA,94045
2005,MA,631744
2005,MA,633061
2005,MA,353375
2005,MA,133416
2005,MA,61250
2005,MA,109060
2005,MA,49700
2005,MA,135324
2005,MA,91018
2005,MA,227485
2005,MA,356055
2005,MA,474516
2005,MA,30218
2005,MA,183961
2005,MA,146490
2005,MA,178647
2005,MA,253440
2005,MA,468227
2005,MA,156211
2005,MA,120120
2005,MA,60690
2005,MA,102100
2005,MA,27884
2005,MA,250690
2005,MA,35414
2005,MA,207283
2005,MA,31304
2005,MA,142311
2005,MA,33600
2005,MA,280745
2005,MA,14386
2005,MA,135828
2005,MA,9916
2005,MA,123696
2005,MA,239400
2005,MA,127980
2005,MA,32640
2005,MA,137815
2005,MA,58530
2005,MA,29601
2005,MA,36960
2005,MA,52295
2005,MA,170336
2005,MA,275751
2005,MA,448025
2005,MA,189982
2005,MA,17724
2005,MA,19527
2005,MA,44759
2005,MA,13020
2005,MA,220531
2005,MA,34999
2005,MA,323614
2005,MA,55141
2005,MA,198428
2005,MA,61002
2005,MA,210536
2005,MA,81763
2005,MA,226204
2005,MA,57750
2005,MA,236503
2005,MA,165200
2005,MA,419627
2005,MA,51042
2005,MA,191280
2005,MA,637800
2005,MA,41760
2005,MA,139584
2005,MA,181716
2005,MA,191280
2005,MA,229536
2005,MA,374880
2005,MA,381588
2005,MA,721968
2005,MA,750456
2005,MA,68250
2005,MA,1074000
2005,MA,171360
2005,MA,1692384
2005,MA,104996
2005,MA,211583
2005,MA,55493
2005,MA,49357
2005,MA,109453
2005,MA,33072
2005,MA,224193
2005,MA,94500
2005,MA,115390
2005,MA,317146
2005,MA,80352
2005,MA,48507
2005,MA,36927
2005,MA,41125
2005,MA,79128
2005,MA,189605
2005,MA,99250
2005,MA,114979
2005,MA,199569
2005,MA,69167
2005,MA,242300
2005,MA,217862
2005,MA,55476
2005,MA,195574
2005,MA,132229
2005,MA,62930
2005,MA,81536
2005,MA,303045
2005,MA,82522
2005,MA,150551
2005,MA,131179
2005,MA,132750
2005,MA,484238
2005,MA,59977
2005,MA,151142
2005,MA,99908
2005,MA,1006433
2005,MA,96695
2005,MA,246183
2005,MA,105000
2005,MA,266068
2005,MA,117028
2005,MA,37765
2005,MA,75480
2005,MA,50400
2005,MA,90576
2005,MA,77983
2005,MA,102202
2005,MA,115909
2005,MA,145273
2005,MA,50000
2005,MA,328406
2005,MA,429264
2005,MA,81448
2005,MA,1476080
2005,MA,534949
2005,MA,744399
2005,MA,402455
2005,MA,23062500
2005,MA,887466
2005,MA,8425982
2005,MA,1721000
2005,MA,1645684
2005,MA,827735
2005,MA,1823713
2005,MA,3614262
2005,MA,139616
2005,MA,1139647
2005,MA,1471358
2005,MA,3406130
2005,MA,131775
2005,MA,1230352
2005,MA,1332865
2005,MA,670059
2005,MA,610809
2005,MA,892133
2005,MA,1178708
2005,MA,1541381
2005,MA,1199746
2005,MA,1936494
2005,MA,1105201
2005,MA,585539
2005,MA,2678834
2005,MA,102962
2005,MA,1171666
2005,MA,623000
2005,MA,2844405
2005,MA,109979
2005,MA,1076375
2005,MA,316000
2005,MA,1763424
2005,MA,2800113
2005,MA,38578167
2005,MA,2534851
2005,MA,15576908
2005,MA,178000
2005,MA,2015524
2005,MA,3389322
2005,MA,131126
2005,MA,1325363
2005,MA,2543897
2005,MA,98748
2005,MA,1631029
